merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size,resolution_type,resolution_confidence,raw_record_count,conflict_details
MCH1216,Mani Ltd,5999,Miscellaneous Retail,Sole_Proprietor,Amritsar,Punjab,2025-04-05 19:50:02,WWHE9096090604868,ACTIVE,228.0,CONFLICTING_MERCHANT_RECORD,0.55,3,"Conflicting Names: ['Agarwal, Dave And Vala', 'Mani Ltd']; Conflicting Categories: ['Hotels', 'Misc Retail']; Conflicting Cities: ['Chennai', 'Amritsar']"
MCH1219,Buta1A Ltd,5699,Apparel,Sole-Proprietor,Lko,Uttar Pradesh,2025-10-23 00:00:00,1736220262,ACTIVE,1046.51,CONFLICTING_MERCHANT_RECORD,0.55,3,"Conflicting Names: ['Khare-Puri', 'Buta1A Ltd', 'Srinivas-Bobal']; Conflicting Categories: ['Food_Services', 'Garments', 'Pharmacies']; Conflicting Cities: ['Amritsar', 'Lko', 'Madras']"
MCH1221,"Bakshi, Doctor And Bobal",7011,Hotel & Lodging,Partnership,Mumbai,Maharashtra,,XXXX9345,ACTIVE,1302.2,CONFLICTING_MERCHANT_RECORD,0.55,3,"Conflicting Names: ['Sastry, Kapoor And Varughese', 'Bakshi, Doctor And Bobal', 'Nadig-Ray']; Conflicting Categories: ['Eating Place', 'Hotels', 'Books']; Conflicting Cities: ['Jalandhar', 'Mumbai', 'Delhi']"
MCH1222,Dass-Dugar,5411,Grocery,Sole Proprietor,Kolkata,West Bengal,2023-11-07 18:19:21,,ACTIVE,,SINGLETON,1.0,1,No duplicates
MCH1224,Setty-Sami,5942,Books & Stationery,Individual,Kolkata,West Bengal,2023-09-02 05:59:00,7626814027,ACTIVE,609.48,SINGLETON,1.0,1,No duplicates
MCH1226,Nadkarni Ltd,5912,Pharmacy,Sole_Proprietor,Ludhiana,Punjab,,,ACTIVE,602.21,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Nadkarni Ltd', 'Apte, Pingle And Pal']; Conflicting Categories: ['Medical_Store', 'Hotel']; Conflicting Cities: ['Ludhiana', 'Hyderabad']"
MCH1227,"Nazareth, Zacharia And Swaminathan",5812,Restaurant,Private_Limited,Ludhiana,Punjab,2023-03-21 16:36:39,MUJQ0020831226650,ACTIVE,870.36,CONFLICTING_MERCHANT_RECORD,0.55,4,"Conflicting Names: ['Nazareth, Zacharia And Swaminathan', 'Madan, More And Pal', 'Shah And Sons', 'Dyal Ltd']; Conflicting Categories: ['Food', 'Grocery_Store', 'Clothing', 'Other']; Conflicting Cities: ['Ludhiana', 'Hyd', 'Lko']"
MCH1229,"Sen, Dewan And Tripathi",5942,Books & Stationery,Private-Limited,Asr,Punjab,2025-02-19 00:00:00,JECT9983029325791,ACTIVE,2028.74,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Sen, Dewan And Tripathi', 'Hayre Inc']; Conflicting Categories: ['Stationery', 'Retail Other']; Conflicting Cities: ['Asr', 'Calcutta']"
MCH1233,"Upadhyay, Lall And Kala",5942,Books & Stationery,Private_Limited,Pune,Maharashtra,2024-07-19 00:00:00,,ACTIVE,1465.98,SINGLETON,1.0,1,No duplicates
MCH1234,Comar-Kari,4131,Transportation,Sole_Proprietor,Jalandhar,Punjab,,IUGP6821222732474,ACTIVE,1120.89,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Comar-Kari', 'Shah, Pathak And Bera']; Conflicting Categories: ['Transprt', 'Hospitality']; Conflicting Cities: ['Jalandhar', 'Jpr']"
MCH1237,Agarwal-Kibe,7011,Hotel & Lodging,Partnership,Mumbay,Maharashtra,2023-03-30 00:00:00,CKEI2680343648784,ACTIVE,750.84,SINGLETON,1.0,1,No duplicates
MCH1243,"Buch, Atwal And Roy",5912,Pharmacy,Partnership,Ludhiana,Punjab,2025-06-12 08:43:00,,ACTIVE,1323.94,SINGLETON,1.0,1,No duplicates
MCH1245,"Kumer, Varghese And Dhawan",,Pharmacy,Partnership,Poona,Maharashtra,2023-08-23 00:00:00,,ACTIVE,725.32,SINGLETON,1.0,1,No duplicates
MCH1247,"Nayak, Lala And Pillai",5411,Grocery,Sole-Proprietor,Bengaluru,Karnataka,2023-01-19 00:00:00,9109437765,INACTIVE,677.02,SINGLETON,1.0,1,No duplicates
MCH1249,"Varkey, Kulkarni And More",5311,Department Store,Sole-Proprietor,Blr,Karnataka,2023-07-26 21:44:19,,ACTIVE,1049.44,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Varkey, Kulkarni And More', 'Garg, Saha And Rattan']; Conflicting Categories: ['Retail', 'Other']; Conflicting Cities: ['Blr', 'Jalandhar']"
MCH1250,Ben-Thaman,5411,Grocery,Sole_Proprietor,Bengaluru,Karnataka,,BWCW6486975518274,SUSPENDED,1524.37,CONFLICTING_MERCHANT_RECORD,0.55,3,"Conflicting Names: ['Ben-Thaman', 'Bhardwaj-Wable', 'Kata Group']; Conflicting Categories: ['Grocery_Store', 'Bus/Taxi', 'Eating Place']; Conflicting Cities: ['Bengaluru', 'Pune', 'Chennai']"
MCH1254,Pant-Muni,4131,Transportation,Partnership,Delhi,Delhi,2023-10-21 00:00:00,,ACTIVE,781.27,SINGLETON,1.0,1,No duplicates
MCH1255,"Bose, Memon And Luthra",5942,Books & Stationery,Partnership,Pune,Maharashtra,2023-05-27 08:30:18,XXXX6249,ACTIVE,1129.38,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['La1A And S0Ns', 'Bose, Memon And Luthra']; Conflicting Categories: ['Telecom', 'Book Store']; Conflicting Cities: ['Kolkata', 'Pune']"
MCH1256,Vala Inc,5912,Pharmacy,Sole_Proprietor,Kolkata,West Bengal,2025-01-17 00:00:00,,SUSPENDED,1415.24,SINGLETON,1.0,1,No duplicates
MCH1257,Varma-Maharaj,5942,Books & Stationery,Sole_Proprietor,Calcutta,West Bengal,2023-04-15 16:16:00,VIAW9051693811302,ACTIVE,3059.27,SINGLETON,1.0,1,No duplicates
MCH1259,"Wagle, Verma And Ramanathan",,Pharmacy,Private_Limited,Jaipur,Rajasthan,2025-08-12 00:00:00,,ACTIVE,548.2,SINGLETON,1.0,1,No duplicates
MCH1260,Kothari-Nadkarni,5699,Apparel,Private Limited,Lucknow,Uttar Pradesh,2026-01-15 00:00:00,6850024093,ACTIVE,2375.4,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Kothari-Nadkarni', 'Oommen-Jha']; Conflicting Categories: ['Clothing', 'Grocery_Store']; Conflicting Cities: ['Lucknow', 'Delhi']"
MCH1261,"Cheema, Savant And Bakshi",5311,Department Store,Sole_Proprietor,Ludhiana,Punjab,2024-06-03 00:00:00,EXGQ1328686965867,INACTIVE,,FORMATTING_DUPLICATE,0.85,2,2 records with formatting variations consolidated
MCH1262,Charinc,4814,Telecom,Individual,Pune,Maharashtra,2025-06-28 00:00:00,4484109203,ACTIVE,489.52,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Charinc', 'Lad And Sons']; Conflicting Categories: ['Telecom', 'Hospitality']; Conflicting Cities: ['Pune', 'Jalandar']"
MCH1263,Memon-Choudhary,5912,Pharmacy,Private Limited,Hyd,Telangana,2025-11-27 22:51:46,,ACTIVE,1888.17,CONFLICTING_MERCHANT_RECORD,0.55,3,"Conflicting Names: ['Krishnan-Venkataraman', 'Memon-Choudhary', 'Soman, Chaudhary And Luthra']; Conflicting Categories: ['Telecom', 'Chemist', 'Phone Service']; Conflicting Cities: ['Kolkata', 'Hyd']"
MCH1267,Master-Tiwari,4814,Telecom,Private_Limited,Lucknow,Uttar Pradesh,,,INACTIVE,1213.17,SINGLETON,1.0,1,No duplicates
MCH1268,Vyas Ltd,5311,Department Store,Individual,Amritsar,Punjab,2023-06-28 00:00:00,,ACTIVE,,SINGLETON,1.0,1,No duplicates
MCH1269,Shukla Plc,5699,Apparel,Individual,Hyd,Telangana,2025-03-03 19:00:09,,ACTIVE,1758.28,SINGLETON,1.0,1,No duplicates
MCH1270,Tiwari And Sons,5311,Department Store,Private_Limited,Hyderabad,Telangana,2023-06-02 14:56:50,,ACTIVE,1107.02,SINGLETON,1.0,1,No duplicates
MCH1272,Garg Inc,4131,Transportation,Partnership,Jpr,Rajasthan,2023-05-28 22:37:00,7553237450,ACTIVE,549.87,SINGLETON,1.0,1,No duplicates
MCH1275,Kata Group,7011,Hotel & Lodging,Partnership,Lucknow,Uttar Pradesh,2025-09-11 07:33:00,XXXX0284,ACTIVE,252.53,SINGLETON,1.0,1,No duplicates
MCH1277,Bhatnagar-Borah,5812,Restaurant,Individual,Kolkata,West Bengal,,4086473586,ACTIVE,3540.87,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Deol-Nayak', 'Bhatnagar-Borah']; Conflicting Categories: ['Transprt', 'Restaurant']; Conflicting Cities: ['Bengaluru', 'Kolkata']"
MCH1280,"Ben, Madan And Dey",5942,Books & Stationery,Private_Limited,Lucknow,Uttar Pradesh,2025-06-13 00:00:00,,ACTIVE,1308.81,SINGLETON,1.0,1,No duplicates
MCH1285,Hayer Plc,5912,Pharmacy,Individual,Blr,Karnataka,2023-09-24 07:15:32,,ACTIVE,436.7,SINGLETON,1.0,1,No duplicates
MCH1288,"Jain, Loke And Zacharia",4131,Transportation,Sole-Proprietor,Blr,Karnataka,2023-07-17 08:08:00,XXXX2041,ACTIVE,915.81,SINGLETON,1.0,1,No duplicates
MCH1292,Gera-Nayak,7011,Hotel & Lodging,Sole_Proprietor,Chennai,Tamil Nadu,2023-09-25 00:00:00,,ACTIVE,267.0,SINGLETON,1.0,1,No duplicates
MCH1293,"Kohli, Rajan And Nair",5699,Apparel,Sole_Proprietor,Jaipur,Rajasthan,2023-09-04 06:47:00,XXXX7079,ACTIVE,915.17,SINGLETON,1.0,1,No duplicates
MCH1294,Rajagopalan Group,5912,Pharmacy,Individual,Amritsar,Punjab,2024-08-29 05:38:00,XXXX1888,ACTIVE,539.82,SINGLETON,1.0,1,No duplicates
MCH1296,Gaba-Rama,5912,Pharmacy,Individual,Delhi,Delhi,2023-01-16 00:00:00,6728414996,ACTIVE,2547.8,SINGLETON,1.0,1,No duplicates
MCH1297,Luthra And Sons,5411,Grocery,Private-Limited,New Delhi,Delhi,2023-06-12 01:16:32,5942366474,ACTIVE,381.86,SINGLETON,1.0,1,No duplicates
MCH1298,"Raghavan,Reddyandsangha",5942,Books & Stationery,Sole_Proprietor,Hyderabad,Telangana,2025-04-28 00:00:00,XXXX0353,ACTIVE,364.92,SINGLETON,1.0,1,No duplicates
MCH1299,Mutti Plc,5699,Apparel,Partnership,Jaipur,Rajasthan,2023-06-27 00:00:00,8421728078,ACTIVE,605.64,SINGLETON,1.0,1,No duplicates
MCH1304,Sama Ltd,5912,Pharmacy,Individual,Bengaluru,Karnataka,2024-02-27 00:00:00,9710613459,ACTIVE,4095.57,SINGLETON,1.0,1,No duplicates
MCH1305,Ghose-Batta,4131,Transportation,Individual,Hyd,Telangana,2025-12-20 00:00:00,,INACTIVE,380.06,SINGLETON,1.0,1,No duplicates
MCH1308,Subramaniam-Shankar,5912,Pharmacy,Partnership,Bengaluru,Karnataka,2024-12-28 00:00:00,RSHZ2134290298030,INACTIVE,2112.78,SINGLETON,1.0,1,No duplicates
MCH1309,"Jhaveri, Dasgupta And Kata",5699,Apparel,Individual,Mumbai,Maharashtra,2023-09-20 00:00:00,XXXX1715,ACTIVE,929.23,SINGLETON,1.0,1,No duplicates
MCH1311,"Dugal, Munshi And Kunda",4814,Telecom,Individual,Jaipur,Rajasthan,2025-03-27 21:22:00,XXXX7230,ACTIVE,1605.92,SINGLETON,1.0,1,No duplicates
MCH1314,"Pant, Mammen And Doctor",5699,Apparel,Individual,Jaipur,Rajasthan,2023-11-12 16:47:12,,ACTIVE,1045.43,SINGLETON,1.0,1,No duplicates
MCH1318,Gupta Llc,4814,Telecom,Private_Limited,Jaipur,Rajasthan,,0618978505,ACTIVE,,SINGLETON,1.0,1,No duplicates
MCH1320,Babu-Khatri,5699,Apparel,Individual,Kolkata,West Bengal,2023-11-24 10:52:12,XXXX8923,ACTIVE,,FORMATTING_DUPLICATE,0.85,2,2 records with formatting variations consolidated
MCH1321,Borah-Dhaliwal,7011,Hotel & Lodging,Sole_Proprietor,Amritsar,Punjab,2025-12-06 00:00:00,XXXX0908,ACTIVE,7973.89,SINGLETON,1.0,1,No duplicates
MCH1323,Dhar And Sons,5942,Books & Stationery,Partnership,Amritsar,Punjab,,BGGB6995281283064,ACTIVE,3792.9,SINGLETON,1.0,1,No duplicates
MCH1324,"Edwin, Savant And Tandon",7011,Hotel & Lodging,Partnership,Bangalore,Karnataka,2026-01-26 00:00:00,,ACTIVE,1192.31,SINGLETON,1.0,1,No duplicates
MCH1326,"Chaudhry, Agrawa1 And Sridhar",5942,Books & Stationery,Sole_Proprietor,Bangalore,Karnataka,2024-05-20 00:00:00,ZQNQ7613300121760,ACTIVE,177.58,SINGLETON,1.0,1,No duplicates
MCH1327,Gandhiplc,5699,Apparel,Sole-Proprietor,Lko,Uttar Pradesh,2023-11-02 00:00:00,XXXX1458,ACTIVE,902.09,SINGLETON,1.0,1,No duplicates
MCH1328,Buch And Sons,7011,Hotel & Lodging,Sole_Proprietor,Chennai,Tamil Nadu,2025-03-28 00:00:00,JVTH6188797527471,ACTIVE,711.0,SINGLETON,1.0,1,No duplicates
MCH1331,"Garg, Bobal And Jain",4131,Transportation,Individual,Calcutta,West Bengal,2024-06-29 00:00:00,,ACTIVE,3720.61,SINGLETON,1.0,1,No duplicates
MCH1333,Sastry Plc,4814,Telecom,Individual,Amritsar,Punjab,2025-09-18 18:25:49,DIOZ5944277163234,INACTIVE,1548.51,SINGLETON,1.0,1,No duplicates
MCH1334,"Kalita, Sarraf And Bhardwaj",5999,Miscellaneous Retail,Individual,Bangalore,Karnataka,2025-09-28 00:00:00,RPOB8162410396498,ACTIVE,1780.83,SINGLETON,1.0,1,No duplicates
MCH1335,"Wagle, Kamdar And Mallick",7011,Hotel & Lodging,Sole_Proprietor,Mumbai,Maharashtra,2024-03-05 01:55:00,OQHA9321120180853,SUSPENDED,398.0,SINGLETON,1.0,1,No duplicates
MCH1336,"Zachariah, Bhattacharyya And Hegde",5699,Apparel,Sole_Proprietor,Blr,Karnataka,2024-08-30 12:55:19,DKKL1392349779906,ACTIVE,919.0,CONFLICTING_MERCHANT_RECORD,0.55,4,"Conflicting Names: ['Zachariah, Bhattacharyya And Hegde', 'Tandon-Pant', 'Narayanan, Anand And Kalita', 'Contractor-Dube']; Conflicting Categories: ['Apparel', 'Department Store', 'Other', 'Pharmacies']; Conflicting Cities: ['Blr', 'Jaipur', 'Ludhiana', 'Jalandhar']"
MCH1340,Pingle-Lad,5999,Miscellaneous Retail,Individual,Chennai,Tamil Nadu,2023-02-09 00:00:00,,ACTIVE,,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Pingle-Lad', 'Dash, Saxena And Kara']; Conflicting Categories: ['Misc Retail', 'Transport']; Conflicting Cities: ['Chennai', 'Hyderabad']"
MCH1343,Narasimhan-Shetty,5999,Miscellaneous Retail,Individual,Kolkata,West Bengal,2023-08-18 00:00:00,LWCS5510064722287,ACTIVE,3443.8,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Madan,Trivediandganguly', 'Narasimhan-Shetty']; Conflicting Categories: ['Garments', 'Miscellaneous']; Conflicting Cities: ['Blr', 'Kolkata']"
MCH1345,Bhat Inc,5311,Department Store,Private_Limited,Hyd,Telangana,2025-01-28 00:00:00,XXXX9759,ACTIVE,1702.79,SINGLETON,1.0,1,No duplicates
MCH1347,D’Alia Group,7011,Hotel & Lodging,Private_Limited,Chennai,Tamil Nadu,2023-07-02 00:00:00,XXXX4418,ACTIVE,1739.0,SINGLETON,1.0,1,No duplicates
MCH1349,Bahri And Sons,5912,Pharmacy,Individual,Hyderabad,Telangana,2025-06-08 00:00:00,BGVV4182827632214,ACTIVE,2320.2,CONFLICTING_MERCHANT_RECORD,0.55,3,"Conflicting Names: ['Verma-Rastogi', 'Bahri And Sons', 'Mital-Narasimhan']; Conflicting Categories: ['Books_Stationery', 'Pharmacies', 'Department Stores']; Conflicting Cities: ['Bombay', 'Hyderabad', 'Jpr']"
MCH1350,"Krishnamurthy, Dutt And Sura",4814,Telecom,Partnership,Mumbai,Maharashtra,2024-07-25 00:00:00,3860313878,ACTIVE,1360.18,SINGLETON,1.0,1,No duplicates
MCH1352,Mukherjee-Sethi,5812,Restaurant,Sole_Proprietor,Pune,Maharashtra,2024-03-19 01:21:36,,ACTIVE,737.77,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Mukherjee-Sethi', 'Bandi, Soman And Manne']; Conflicting Cities: ['Pune', 'Jalandar']"
MCH1353,Chada And Sons,4131,Transportation,Partnership,Jpr,Rajasthan,2023-11-25 07:19:00,,ACTIVE,2641.0,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Chada And Sons', 'Lata Llc']; Conflicting Categories: ['Bus/Taxi', 'Misc Retail']; Conflicting Cities: ['Jpr', 'Calcutta']"
MCH1358,"Chaudry, Baral And Modi",4131,Transportation,Individual,Ludhiana,Punjab,2025-06-07 00:00:00,3312553110,ACTIVE,2115.38,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Chaudry, Baral And Modi', 'Bhatia-Sekhon']; Conflicting Categories: ['Transportation', 'Books_Stationery']; Conflicting Cities: ['Ludhiana', 'Jaipur']"
MCH1359,Palan-Minhas,,Apparel,Individual,Madras,Tamil Nadu,2024-08-24 00:00:00,,ACTIVE,1891.91,SINGLETON,1.0,1,No duplicates
MCH1363,Rattan-Shere,7011,Hotel & Lodging,Sole_Proprietor,Madras,Tamil Nadu,2025-08-19 00:00:00,,ACTIVE,926.5,SINGLETON,1.0,1,No duplicates
MCH1364,Krishnamurthy Llc,4131,Transportation,Individual,Hyderabad,Telangana,2023-02-01 00:00:00,IIJY7170442781592,ACTIVE,377.26,CONFLICTING_MERCHANT_RECORD,0.55,3,"Conflicting Names: ['Krishnamurthy Llc', 'Ba1 Gr0Up', 'Kumar Llc']; Conflicting Categories: ['Transportation', 'Book Store', 'Stationery']; Conflicting Cities: ['Hyderabad', 'Lucknow', 'Jalandar']"
MCH1365,Ahluwalia-Choudhary,5311,Department Store,Private Limited,Ldh,Punjab,2023-10-03 00:00:00,XXXX5844,ACTIVE,4292.21,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Ahluwalia-Choudhary', 'Agate Plc']; Conflicting Categories: ['Retail', 'Stationery']; Conflicting Cities: ['Ldh', 'Pune']"
MCH1366,"Shah, Roy And Srinivasan",,Grocery,Sole_Proprietor,Calcutta,West Bengal,2023-08-03 07:31:06,5320028837,ACTIVE,935.11,SINGLETON,1.0,1,No duplicates
MCH1370,Wable Llc,4814,Telecom,Private-Limited,Jalandar,Punjab,2023-11-19 00:00:00,6802604838,ACTIVE,3898.88,SINGLETON,1.0,1,No duplicates
MCH1375,"Sahota, Johal And Shanker",5411,Grocery,Individual,Jalandhar,Punjab,2025-03-02 00:00:00,PHOZ2706415438619,SUSPENDED,1836.94,CONFLICTING_MERCHANT_RECORD,0.55,3,"Conflicting Names: ['Golla And Sons', 'Sahota, Johal And Shanker', 'Doctor-Srinivasan']; Conflicting Categories: ['Medical', 'Groceries', 'Chemist']; Conflicting Cities: ['Bengaluru', 'Jalandhar', 'Madras']"
MCH1377,"Taneja, Din And Kaul",5812,Restaurant,Sole_Proprietor,Dilli,Delhi,2025-10-05 09:00:44,QWQZ7332733729369,ACTIVE,767.08,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Taneja, Din And Kaul', 'Sinha-Gaba']; Conflicting Categories: ['Eating Place', 'Kirana']; Conflicting Cities: ['Dilli', 'Poona']"
MCH1378,Patil-Deshmukh,5311,Department Store,Private Limited,Madras,Tamil Nadu,2023-10-09 00:00:00,HYZE0588457086111,ACTIVE,387.99,SINGLETON,1.0,1,No duplicates
MCH1379,Chokshi Ltd,5912,Pharmacy,Individual,Chennai,Tamil Nadu,2024-01-23 00:00:00,XXXX4340,ACTIVE,2729.5,SINGLETON,1.0,1,No duplicates
MCH1380,Mahal-Khare,5999,Miscellaneous Retail,Private_Limited,Mumbai,Maharashtra,2025-02-23 00:44:00,TLPQ4078335945068,ACTIVE,3004.0,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Mahal-Khare', 'Bhatia-Oza']; Conflicting Categories: ['Miscellaneous', 'Telecom']; Conflicting Cities: ['Mumbai', 'Jaipur']"
MCH1383,Dubey Group,,Grocery,Individual,Hyderabad,Telangana,2023-09-03 16:33:00,JDGO5125225131187,ACTIVE,,SINGLETON,1.0,1,No duplicates
MCH1384,Thakur-Ben,4814,Telecom,Individual,Hyderabad,Telangana,2023-11-04 00:00:00,,ACTIVE,1433.16,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Thakur-Ben', 'Naidu-Bhatti']; Conflicting Categories: ['Telecom', 'Restaurants']; Conflicting Cities: ['Hyderabad', 'Ludhiana']"
MCH1387,Handa-Talwar,4131,Transportation,Sole_Proprietor,Lucknow,Uttar Pradesh,2023-10-05 03:18:00,,ACTIVE,754.0,SINGLETON,1.0,1,No duplicates
MCH1388,"Kala, Kunda And Pandit",5912,Pharmacy,Sole_Proprietor,Bengaluru,Karnataka,2025-07-22 00:00:00,PZDL0297294331143,ACTIVE,3155.43,SINGLETON,1.0,1,No duplicates
MCH1389,Munshi-Behl,5411,Grocery,Individual,Pune,Maharashtra,2023-06-17 00:00:00,,ACTIVE,3913.0,SINGLETON,1.0,1,No duplicates
MCH1391,"Kale, Shroff And Barad",7011,Hotel & Lodging,Individual,Kolkata,West Bengal,2025-10-31 06:57:00,,SUSPENDED,2757.0,SINGLETON,1.0,1,No duplicates
MCH1392,Johal-Gaba,5912,Pharmacy,Private-Limited,Pune,Maharashtra,2024-02-20 00:00:00,XXXX9354,INACTIVE,4352.7,SINGLETON,1.0,1,No duplicates
MCH1393,Hegde-Bahri,5912,Pharmacy,Partnership,Ludhiana,Punjab,2024-11-15 00:00:00,BAUM6641100955450,ACTIVE,6478.07,SINGLETON,1.0,1,No duplicates
MCH1395,Venkatesh Llc,5812,Restaurant,Partnership,Lucknow,Uttar Pradesh,2023-04-16 01:21:59,2640758547,ACTIVE,641.0,SINGLETON,1.0,1,No duplicates
MCH1397,Memon Llc,,Books & Stationery,Private_Limited,Blr,Karnataka,2025-04-18 00:00:00,XXXX0515,ACTIVE,1062.38,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Bir,Ravelandswaminathan', 'Memon Llc']; Conflicting Categories: ['Grocery_Store', 'Stationery']; Conflicting Cities: ['Pune', 'Blr']"
MCH1400,Kapoor-Bhalla,5699,Apparel,Partnership,Madras,Tamil Nadu,2023-05-17 00:00:00,,ACTIVE,913.08,SINGLETON,1.0,1,No duplicates
MCH1401,Din And Sons,5411,Grocery,Individual,Amritsar,Punjab,2025-07-20 20:31:24,2717124397,ACTIVE,286.09,SINGLETON,1.0,1,No duplicates
MCH1405,Chandra Inc,5311,Department Store,Partnership,Ludhiana,Punjab,2026-02-10 00:00:00,4121935460,INACTIVE,1248.0,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Sawhney-Naru1A', 'Chandra Inc']; Conflicting Categories: ['Medical_Store', 'Department Store']; Conflicting Cities: ['Lucknow', 'Ludhiana']"
MCH1406,Parmer-Goswami,7011,Hotel & Lodging,Private Limited,Bengaluru,Karnataka,2024-07-11 00:00:00,XXXX3050,ACTIVE,2632.53,SINGLETON,1.0,1,No duplicates
MCH1409,Baral Llc,5912,Pharmacy,Individual,Hyd,Telangana,2023-03-06 00:00:00,,ACTIVE,1891.12,SINGLETON,1.0,1,No duplicates
MCH1417,"Sekhon, Parsa And Bandi",4814,Telecom,Sole Proprietor,Mumbay,Maharashtra,2026-01-26 00:00:00,,ACTIVE,1501.66,SINGLETON,1.0,1,No duplicates
MCH1420,Aggarwal-Garde,4131,Transportation,Sole_Proprietor,Mumbai,Maharashtra,2024-03-18 00:00:00,XXXX4337,ACTIVE,830.85,CONFLICTING_MERCHANT_RECORD,0.55,3,"Conflicting Names: ['Nath, Setty And Pai', 'Aggarwal-Garde', 'Hayer, Malhotra And Dugar']; Conflicting Categories: ['Hotel', 'Bus/Taxi', 'Retail']; Conflicting Cities: ['Kolkata', 'Mumbai', 'Pune']"
MCH1422,Merchant And Sons,5912,Pharmacy,Individual,Hyderabad,Telangana,2023-04-25 00:00:00,,ACTIVE,4074.0,SINGLETON,1.0,1,No duplicates
MCH1424,"Goel, Balay And Dua",7011,Hotel & Lodging,Private-Limited,Jalandar,Punjab,2025-10-19 00:36:54,,ACTIVE,5339.46,SINGLETON,1.0,1,No duplicates
MCH1428,De-Natarajan,4131,Transportation,Individual,Mumbai,Maharashtra,2025-12-30 00:00:00,IPNL0786549644750,ACTIVE,1289.0,SINGLETON,1.0,1,No duplicates
MCH1429,Pal Ltd,5411,Grocery,Individual,Jaipur,Rajasthan,2024-10-13 00:00:00,YBSQ5701995451285,ACTIVE,258.0,SINGLETON,1.0,1,No duplicates
MCH1430,"Bhavsar, Dora And Singh",5812,Restaurant,Private_Limited,Dilli,Delhi,2024-03-07 00:00:00,,ACTIVE,238.76,SINGLETON,1.0,1,No duplicates
MCH1434,Kale And Sons,5812,Restaurant,Private_Limited,Jalandar,Punjab,2023-04-25 00:00:00,0258989067,ACTIVE,985.73,SINGLETON,1.0,1,No duplicates
MCH1438,Pandit-Menon,5999,Miscellaneous Retail,Partnership,Bangalore,Karnataka,2023-11-22 00:00:00,ZQNR3407194415594,ACTIVE,409.59,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Memon, Chaudhuri And Choudhry', 'Pandit-Menon']; Conflicting Categories: ['Restaurants', 'Other']; Conflicting Cities: ['Amritsar', 'Bangalore']"
MCH1439,Chawla Ltd,,Transportation,Individual,Chennai,Tamil Nadu,2023-05-10 00:00:00,OYZO1535504454366,ACTIVE,6190.53,FORMATTING_DUPLICATE,0.85,2,2 records with formatting variations consolidated
MCH1441,"Kakar, Parsa And Sodhi",5999,Miscellaneous Retail,Partnership,Lko,Uttar Pradesh,2024-06-09 00:00:00,SBUL4886955523512,ACTIVE,1723.15,SINGLETON,1.0,1,No duplicates
MCH1442,Wadhwa-Walla,7011,Hotel & Lodging,Private Limited,Pune,Maharashtra,2025-12-13 00:00:00,,ACTIVE,1483.74,SINGLETON,1.0,1,No duplicates
MCH1443,Swamy Plc,5999,Miscellaneous Retail,Private-Limited,Lucknow,Uttar Pradesh,2023-06-10 00:00:00,,INACTIVE,209.63,SINGLETON,1.0,1,No duplicates
MCH1445,Wali Plc,5411,Grocery,Sole_Proprietor,Hyd,Telangana,2023-11-09 17:23:59,8128323198,ACTIVE,1200.0,SINGLETON,1.0,1,No duplicates
MCH1446,Sunder-Sathe,5311,Department Store,Sole-Proprietor,Chennai,Tamil Nadu,2024-11-18 00:00:00,XXXX0028,ACTIVE,3885.08,SINGLETON,1.0,1,No duplicates
MCH1447,"Dara, Om And Chaudhry",5699,Apparel,Private_Limited,Bangalore,Karnataka,2023-04-29 00:00:00,NJHB3866390601882,INACTIVE,373.0,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Dara, Om And Chaudhry', 'Uppal Ltd']; Conflicting Categories: ['Garments', 'Medical']; Conflicting Cities: ['Bangalore', 'Lucknow']"
