user_id,full_name,pan,pan_flag,aadhaar,aadhaar_flag,city,state,occupation,monthly_income,signup_timestamp,kyc_status,risk_segment,resolution_type,resolution_confidence,raw_record_count,conflict_details
USR10298,Nikita Samra,XBNEX6709M,VALID_PAN,799564563972,VALID_12_DIGIT_AADHAAR,Mumbai,Maharashtra,Retired,28602.0,2025-08-12 00:00:00,REJECTED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10300,Sathvik Ram,SCOOB9755A,VALID_PAN,874096721426,VALID_12_DIGIT_AADHAAR,Ludhiana,Punjab,Farmer,35516.0,2024-02-05 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10304,Chandani J0Ha1,AGBPP2761P,VALID_PAN,021795299367,VALID_12_DIGIT_AADHAAR,Jalandhar,Punjab,Salaried,33744.0,2025-09-18 00:00:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR10306,Iravaidya,GUDPH2996,MALFORMED_PAN_FORMAT,973202704441,VALID_12_DIGIT_AADHAAR,Dilli,Delhi,Unemployed,,,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR10309,Aradhana Handa,,MISSING_PAN,9055307569437,EXCESS_DIGITS_AADHAAR,Calcutta,West Bengal,Student,13000.0,2025-03-12 18:10:14,PENDING,LOW,SINGLETON,1.0,1,No duplicate records found
USR10310,Alka Batta,STKWA9193W,VALID_PAN,715244631932,VALID_12_DIGIT_AADHAAR,Jaipur,Rajasthan,Salaried,,2025-11-13 00:00:00,VERIFIED,MEDIUM,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['KLAXF9996K', 'STKWA9193W']; Conflicting Names: ['Sameshgoyal', 'Alka Batta']"
USR10312,Urishilla Banik,AAZUG0261P,VALID_PAN,307608289996,VALID_12_DIGIT_AADHAAR,Ludhiana,Punjab,Student,19368.0,2025-06-10 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10317,Yatan Lalla,NKLPB6525C,VALID_PAN,437780083952,VALID_12_DIGIT_AADHAAR,Hyderabad,Telangana,Self Employed,32899.0,2024-06-12 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10318,Noah Sarkar,TKYNW5147D,VALID_PAN,526644635015,VALID_12_DIGIT_AADHAAR,Asr,Punjab,Retired,0.27205,2024-05-14 16:30:20,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR10326,Gayathri Bumb,XDARF2969V,VALID_PAN,081566332425,VALID_12_DIGIT_AADHAAR,Ludhiana,Punjab,Gig Worker,,2025-08-07 02:01:00,VERIFIED,LOW,CONFLICTING_RECORD,0.5,4,"Conflicting PANs: ['MDVYC8579S', 'IGUKD1939U', 'XDARF2969V', 'EXIZI9668V']; Conflicting Aadhaars: ['193475392405', '864452487394', '081566332425', '459905639328']; Conflicting KYC Statuses: ['PENDING', 'VERIFIED']; Conflicting Names: ['Leela Dugar', 'Viraj Manne', 'Gayathri Bumb', 'Brijesh Gour']"
USR10329,01Iver Dube,QOLAE8716O,VALID_PAN,660285500901,VALID_12_DIGIT_AADHAAR,Ludhiana,Punjab,Business Owner,52080.0,2024-01-13 06:28:01,VERIFIED,MEDIUM,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['QOLAE8716O', 'VWPMA2822M']; Conflicting Aadhaars: ['660285500901', '2557398649702']; Conflicting Names: ['01Iver Dube', 'Ladli Hari']"
USR10331,Vivaan Shetty,AKXSU49321,MALFORMED_PAN_FORMAT,690631050583,VALID_12_DIGIT_AADHAAR,Bengaluru,Karnataka,Freelancer,51778.0,2024-07-28 02:47:57,VERIFIED,LOW,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['CGXUY1589S', 'AKXSU49321']; Conflicting Aadhaars: ['748663405703', '690631050583']; Conflicting KYC Statuses: ['PENDING', 'VERIFIED']; Conflicting Names: ['Raksha Gour', 'Vivaan Shetty']"
USR10335,Gaurangi Pandey,EHQQI3191R,VALID_PAN,517971225439,VALID_12_DIGIT_AADHAAR,Chennai,Tamil Nadu,Unemployed,28904.0,2025-03-07 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10340,Gauri Dubey,FPMZS0978S,VALID_PAN,790807259058,VALID_12_DIGIT_AADHAAR,Lucknow,Uttar Pradesh,Retired,26679.0,2025-03-12 14:10:54,VERIFIED,UNKNOWN,SINGLETON,1.0,1,No duplicate records found
USR10341,Daksha Khare,VKYGC2749O,VALID_PAN,413617291673,VALID_12_DIGIT_AADHAAR,Poona,Maharashtra,Unemployed,59899.0,,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR10342,Onveer Barad,NUIRL0166F,VALID_PAN,901918685481,VALID_12_DIGIT_AADHAAR,Lucknow,Uttar Pradesh,Unemployed,34469.0,,VERIFIED,UNKNOWN,SINGLETON,1.0,1,No duplicate records found
USR10347,Amruta Bobal,EUUAT6031K,VALID_PAN,615858557064,VALID_12_DIGIT_AADHAAR,Chennai,Tamil Nadu,Unemployed,12979.0,2024-10-17 00:00:00,VERIFIED,HIGH,SINGLETON,1.0,1,No duplicate records found
USR10349,Kevin Korpal,ILQYB3209K,VALID_PAN,130417792461,VALID_12_DIGIT_AADHAAR,Mumbai,Maharashtra,Farmer,0.45629,,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10351,Vaishnavi Brahmbhatt,,MISSING_PAN,,MISSING_AADHAAR,Poona,Maharashtra,Freelancer,55887.0,2024-11-10 00:00:00,PENDING,LOW,SINGLETON,1.0,1,No duplicate records found
USR10353,Saumya Balan,WCUEX2474T,VALID_PAN,,MISSING_AADHAAR,Bengaluru,Karnataka,Student,,2024-11-03 00:00:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR10356,Charles Chawla,FKAHM1015N,VALID_PAN,2329932418485,EXCESS_DIGITS_AADHAAR,Madras,Tamil Nadu,Unemployed,31980.0,,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR10357,Jason Malhotra,XGGZJ2178R,VALID_PAN,XXXXXXXX6125,MASKED_AADHAAR,Delhi,Delhi,Freelancer,30960.0,2025-10-27 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10359,Aarna Vora,WJQGN7433G,VALID_PAN,232548252280,VALID_12_DIGIT_AADHAAR,Ludhiana,Punjab,Retired,32975.0,2025-01-27 10:40:15,VERIFIED,MEDIUM,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['YSLNO7107S', 'WJQGN7433G']; Conflicting Aadhaars: ['887440025159', '232548252280']; Conflicting Names: ['Inaya Gandhi', 'Aarna Vora']"
USR10361,Andrew Bhardwaj,IEHEN3741V,VALID_PAN,222702856057,VALID_12_DIGIT_AADHAAR,Bombay,Maharashtra,Freelancer,29294.0,2024-07-23 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10363,Sarthak Doctor,MPEKY3167S,VALID_PAN,180195026037,VALID_12_DIGIT_AADHAAR,Jaipur,Rajasthan,Business Owner,16604.0,2024-06-09 00:00:00,VERIFIED,UNKNOWN,SINGLETON,1.0,1,No duplicate records found
USR10369,Omya Zachariah,CFDSU8346V,VALID_PAN,268131692420,VALID_12_DIGIT_AADHAAR,Jalandhar,Punjab,Retired,,2024-08-03 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10374,Prisha Goel,YWBBI4612M,VALID_PAN,870441038479,VALID_12_DIGIT_AADHAAR,Bengaluru,Karnataka,Gig Worker,86817.0,2025-02-14 12:54:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10376,Chaaya Desai,DUBFE5572G,VALID_PAN,362009096477,VALID_12_DIGIT_AADHAAR,Chennai,Tamil Nadu,Farmer,0.19619,2024-11-15 08:34:57,PENDING,LOW,SINGLETON,1.0,1,No duplicate records found
USR10377,Ekaraj Goyal,GDHJK3510N,VALID_PAN,918508997352,VALID_12_DIGIT_AADHAAR,New Delhi,Delhi,Gig Worker,17386.0,2024-03-01 12:41:55,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR10379,Advay Butala,PERIK5483M,VALID_PAN,3307749115657,EXCESS_DIGITS_AADHAAR,Chennai,Tamil Nadu,Retired,12843.0,2024-09-19 18:55:57,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR10382,Madhavi Seshadri,RKHDP6153T,VALID_PAN,985125136471,VALID_12_DIGIT_AADHAAR,Ldh,Punjab,Self Employed,16913.0,2025-12-20 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10384,Chaitanya Barad,DMNCA0798I,VALID_PAN,930358950713,VALID_12_DIGIT_AADHAAR,Bengaluru,Karnataka,Freelancer,25854.0,2024-02-26 00:00:00,PENDING,LOW,CONFLICTING_RECORD,0.5,3,"Conflicting PANs: ['DMNCA0798I', 'CXGUE9215O']; Conflicting Aadhaars: ['930358950713', '744210810185']; Conflicting KYC Statuses: ['UNKNOWN', 'REJECTED', 'PENDING']; Conflicting Names: ['Chaitanya Barad', 'Divya Gole']"
USR10388,Inaya Bajwa,BKKPS2919I,VALID_PAN,XXXXXXXX0726,MASKED_AADHAAR,Lucknow,Uttar Pradesh,Student,95632.0,2024-05-26 12:38:53,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10392,Bimala Pradhan,UYITL2094M,VALID_PAN,354302232364,VALID_12_DIGIT_AADHAAR,Asr,Punjab,Business Owner,46978.0,2026-03-17 21:59:55,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10393,Aarnav Aurora,XMHNR2711D,VALID_PAN,545328645524,VALID_12_DIGIT_AADHAAR,Delhi,Delhi,Student,56752.0,2025-07-17 22:30:03,VERIFIED,HIGH,SINGLETON,1.0,1,No duplicate records found
USR10399,Keya Gola,UVKCB4915T,VALID_PAN,716509293083,VALID_12_DIGIT_AADHAAR,Madras,Tamil Nadu,Farmer,20419.0,2025-04-11 00:00:00,VERIFIED,MEDIUM,CONFLICTING_RECORD,0.5,3,"Conflicting PANs: ['UVKCB4915T', 'OXQQF7312R']; Conflicting Aadhaars: ['716509293083', '568360550822']; Conflicting Names: ['Keya Gola', 'Yahvi Divan']"
USR10401,Harrison Buch,CNQCH7616V,VALID_PAN,623517222363,VALID_12_DIGIT_AADHAAR,Hyderabad,Telangana,Business Owner,20800.0,2025-01-08 00:00:00,VERIFIED,LOW,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['KQEVL7825G', 'CNQCH7616V']; Conflicting Aadhaars: ['274182078965', '623517222363']; Conflicting Names: ['Tanvi Goda', 'Harrison Buch']"
USR10408,Sanaya Biswas,QEECL6715T,VALID_PAN,856664816357,VALID_12_DIGIT_AADHAAR,Delhi,Delhi,Student,,2025-04-22 00:00:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR10415,Adya Mane,YGHZS1621E,VALID_PAN,9928072335,MALFORMED_AADHAAR,Pune,Maharashtra,Self Employed,,2025-01-29 05:15:19,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10416,Azaan Goswami,VSFWY8196O,VALID_PAN,589419309928,VALID_12_DIGIT_AADHAAR,Chennai,Tamil Nadu,Business Owner,0.18411,2024-09-26 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10423,Ryan H0Ra,OZRAM0659R,VALID_PAN,094516452071,VALID_12_DIGIT_AADHAAR,Lucknow,Uttar Pradesh,Farmer,42283.0,2025-10-04 19:46:42,VERIFIED,HIGH,SINGLETON,1.0,1,No duplicate records found
USR10431,Vasatika Narang,YWHPK6914G,VALID_PAN,291656792472,VALID_12_DIGIT_AADHAAR,Delhi,Delhi,Gig Worker,23047.0,2025-04-10 15:47:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR10436,Dalaja Garde,UIYDZ9960X,VALID_PAN,466831871246,VALID_12_DIGIT_AADHAAR,Jalandar,Punjab,Unemployed,17883.0,2025-08-28 00:00:00,VERIFIED,LOW,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['WEQSP1452K', 'UIYDZ9960X']; Conflicting Aadhaars: ['654970812899', '466831871246']; Conflicting KYC Statuses: ['REJECTED', 'VERIFIED']; Conflicting Names: ['Omya Bera', 'Dalaja Garde']"
USR10442,Yochana Peri,SVNBK9865R,VALID_PAN,417848983236,VALID_12_DIGIT_AADHAAR,Amritsar,Punjab,Retired,57079.0,2025-03-17 00:00:00,VERIFIED,LOW,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['SVNBK9865R', 'YCOGD4572L']; Conflicting Aadhaars: ['417848983236', '356345417003']; Conflicting Names: ['Yochana Peri', 'Anthony Kamdar']"
USR10444,Maanas Chander,FCLDN5183C,VALID_PAN,147146457660,VALID_12_DIGIT_AADHAAR,Mumbai,Maharashtra,Business Owner,0.24273,2024-11-15 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10446,Mahika Konda,,MISSING_PAN,837136290667,VALID_12_DIGIT_AADHAAR,New Delhi,Delhi,Salaried,34997.0,2025-08-10 00:00:00,VERIFIED,LOW,FORMATTING_DUPLICATE,0.85,2,2 records with formatting/casing variations consolidated
USR10447,Ayush Agarwal,ZDSTY3102P,VALID_PAN,401407648880,VALID_12_DIGIT_AADHAAR,Asr,Punjab,Salaried,29407.0,2025-12-15 19:42:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10448,Anthony Warrior,HFRNE2392P,VALID_PAN,022372815964,VALID_12_DIGIT_AADHAAR,Poona,Maharashtra,Retired,13031.0,2025-08-12 00:00:00,VERIFIED,UNKNOWN,CONFLICTING_RECORD,0.5,3,"Conflicting PANs: ['0Z1SS82750', 'HFRNE2392P', 'NGGXF0093R']; Conflicting Aadhaars: ['670925732898', '022372815964', '544557223173']; Conflicting Names: ['Owen Pandit', 'Anthony Warrior', 'Upasna Sharma']"
USR10450,Anusha Babu,SULKY2014W,VALID_PAN,918551391907,VALID_12_DIGIT_AADHAAR,Delhi,Delhi,Unemployed,31728.0,2024-05-31 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10458,Kavya Memon,CNIZQ3538L,VALID_PAN,,MISSING_AADHAAR,Lko,Uttar Pradesh,Freelancer,0.56863,2025-09-21 00:21:17,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10468,Harita Sha,KJMOA8874Q,VALID_PAN,959825771430,VALID_12_DIGIT_AADHAAR,Bengaluru,Karnataka,Unemployed,,2026-02-17 00:00:00,VERIFIED,LOW,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['KJMOA8874Q', 'CHXCN8102T']; Conflicting Aadhaars: ['959825771430', '213738898117']; Conflicting KYC Statuses: ['VERIFIED', 'PENDING']; Conflicting Names: ['Harita Sha', 'Damini Vyas']"
USR10470,Jagvi Raval,XIOGM3424K,VALID_PAN,223914344064,VALID_12_DIGIT_AADHAAR,New Delhi,Delhi,Freelancer,7325.0,2025-06-17 00:00:00,PENDING,LOW,SINGLETON,1.0,1,No duplicate records found
USR10475,Ekiya Narayan,MRQZA7643X,VALID_PAN,635900597790,VALID_12_DIGIT_AADHAAR,Pune,Maharashtra,Business Owner,20014.0,2025-07-28 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10476,Advaith Bali,KSCAL7782H,VALID_PAN,XXXXXXXX9563,MASKED_AADHAAR,Lko,Uttar Pradesh,Self Employed,54441.0,2024-02-03 06:02:47,PENDING,LOW,SINGLETON,1.0,1,No duplicate records found
USR10478,Urvi Babu,CQBZI8003N,VALID_PAN,392707297918,VALID_12_DIGIT_AADHAAR,Asr,Punjab,Self Employed,17575.0,2026-01-04 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10487,Sudiksha Toor,ASMEN1425N,VALID_PAN,8905851369827,EXCESS_DIGITS_AADHAAR,Mumbai,Maharashtra,Farmer,29347.0,2024-12-05 00:00:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR10489,Ishita Mallick,FZGFM1054Z,VALID_PAN,244261106606,VALID_12_DIGIT_AADHAAR,Pune,Maharashtra,Freelancer,26034.0,2025-04-30 00:00:00,VERIFIED,LOW,CONFLICTING_RECORD,0.5,3,"Conflicting PANs: ['FZGFM1054Z', 'VLVLZ5056N']; Conflicting Aadhaars: ['244261106606', '139450630006']; Conflicting Names: ['Ishita Mallick', 'Onkarkaran']"
USR10498,Idika Narayanan,HTGWK2327F,VALID_PAN,843172527214,VALID_12_DIGIT_AADHAAR,Mumbai,Maharashtra,Unemployed,0.26041,2025-03-05 00:00:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR10499,Ranbir Anand,SLIHX6665V,VALID_PAN,012473978433,VALID_12_DIGIT_AADHAAR,Hyd,Telangana,Salaried,32001.0,2024-02-12 00:00:00,VERIFIED,MEDIUM,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['SLIHX6665V', 'VYIRB8967K']; Conflicting Aadhaars: ['012473978433', '898881393967']; Conflicting Names: ['Ranbir Anand', 'Triveni Bir']"
USR10500,Aradhana Gill,ZCIIW9707U,VALID_PAN,877628876275,VALID_12_DIGIT_AADHAAR,Jpr,Rajasthan,Salaried,0.28656,2024-02-05 00:00:00,VERIFIED,LOW,CONFLICTING_RECORD,0.5,3,"Conflicting PANs: ['ZCIIW9707U', 'BYIHF1566']; Conflicting Aadhaars: ['877628876275', '208295050455']; Conflicting KYC Statuses: ['VERIFIED', 'REJECTED']; Conflicting Names: ['Aradhana Gill', 'Sanaya Oommen']"
USR10504,Jhalak Borde,WHLXS7672B,VALID_PAN,408838829751,VALID_12_DIGIT_AADHAAR,Kolkata,West Bengal,Freelancer,41245.0,2024-05-25 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10505,Rayaan Sehgal,FRLAE6023T,VALID_PAN,274490120865,VALID_12_DIGIT_AADHAAR,Ludhiana,Punjab,Self Employed,0.37801,2025-09-04 00:40:46,VERIFIED,MEDIUM,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['GJNZB3905I', 'FRLAE6023T']; Conflicting Aadhaars: ['706276405632', '274490120865']; Conflicting KYC Statuses: ['PENDING', 'VERIFIED']; Conflicting Names: ['Hardik Modi', 'Rayaan Sehgal']"
USR10506,Jack Chopra,VRSRK4997Q,VALID_PAN,581184070789,VALID_12_DIGIT_AADHAAR,New Delhi,Delhi,Retired,27499.0,2024-07-02 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10507,Samar Sodhi,XZURS1973V,VALID_PAN,811065452256,VALID_12_DIGIT_AADHAAR,Dilli,Delhi,Student,36200.0,2024-07-20 08:41:46,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10508,Jack Rastogi,UQNJF9236B,VALID_PAN,707242645875,VALID_12_DIGIT_AADHAAR,Poona,Maharashtra,Freelancer,27170.0,,PENDING,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR10510,Unni Chad,GEUFO6221Y,VALID_PAN,504696614729,VALID_12_DIGIT_AADHAAR,Madras,Tamil Nadu,Salaried,15808.0,2024-11-01 04:30:10,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10512,Anika Mall,NQCTJ2374S,VALID_PAN,753302560221,VALID_12_DIGIT_AADHAAR,Lucknow,Uttar Pradesh,Freelancer,13940.0,2024-01-02 00:00:00,VERIFIED,HIGH,SINGLETON,1.0,1,No duplicate records found
USR10515,Advik Lanka,BHMVQ2255J,VALID_PAN,322919505453,VALID_12_DIGIT_AADHAAR,Ludhiana,Punjab,Student,26300.0,2025-06-29 12:57:17,VERIFIED,LOW,CONFLICTING_RECORD,0.5,3,"Conflicting PANs: ['BHMVQ2255J', 'FNURX8678G', 'BKXAV7212N']; Conflicting Aadhaars: ['322919505453', '338058228266', '530726518444']; Conflicting Names: ['Advik Lanka', 'Ikshita Saha', 'Advik Hayre']"
USR10516,Chaman Krishnan,LYFHJ6222L,VALID_PAN,407647449005,VALID_12_DIGIT_AADHAAR,Bangalore,Karnataka,Unemployed,37134.0,2024-07-02 00:00:00,VERIFIED,LOW,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['LYFHJ6222L', 'MBDQB0796']; Conflicting Names: ['Chaman Krishnan', 'Ekapad Chander']"
USR10520,Isha Bajwa,KOXBF4910R,VALID_PAN,1531695925,MALFORMED_AADHAAR,Pune,Maharashtra,Unemployed,,2025-06-14 00:00:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR10523,Nikita Murthy,YJKFA1712L,VALID_PAN,362278080519,VALID_12_DIGIT_AADHAAR,Amritsar,Punjab,Self Employed,36118.0,2025-12-20 00:00:00,VERIFIED,HIGH,CONFLICTING_RECORD,0.5,2,"Conflicting PANs: ['YJKFA1712L', 'YUGIT7415']; Conflicting Aadhaars: ['362278080519', '587326948187']; Conflicting Names: ['Nikita Murthy', 'Nandini Chad']"
USR10525,Damyanti Pandya,BUOKT4118U,VALID_PAN,857865249729,VALID_12_DIGIT_AADHAAR,Chennai,Tamil Nadu,Unemployed,0.43676,2025-06-25 00:00:00,VERIFIED,UNKNOWN,SINGLETON,1.0,1,No duplicate records found
USR10528,Chandresh Luthra,DGMLP9448S,VALID_PAN,2169272858,MALFORMED_AADHAAR,Jaipur,Rajasthan,Gig Worker,10561.0,2024-09-08 00:00:00,VERIFIED,HIGH,SINGLETON,1.0,1,No duplicate records found
USR10529,Ati Venkatesh,AUFOT1367N,VALID_PAN,580693106501,VALID_12_DIGIT_AADHAAR,Ludhiana,Punjab,Gig Worker,36463.0,2025-01-09 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10536,Lopacheema,VDGLP1581G,VALID_PAN,600492118802,VALID_12_DIGIT_AADHAAR,Madras,Tamil Nadu,Business Owner,0.22958,2025-05-26 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10539,Vedhika Pant,CVPNT4632B,VALID_PAN,072901433573,VALID_12_DIGIT_AADHAAR,Lucknow,Uttar Pradesh,Salaried,15192.0,2025-12-27 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10542,Wridesh Subramanian,ZHIPI3154K,VALID_PAN,730629379332,VALID_12_DIGIT_AADHAAR,Kolkata,West Bengal,Student,0.28701,2025-05-31 00:00:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR10547,Praneel Guha,HKIZT4901N,VALID_PAN,,MISSING_AADHAAR,Hyd,Telangana,Freelancer,,2024-09-11 00:00:00,PENDING,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR10548,Akshay Sha,MNCGD3269K,VALID_PAN,1192731007118,EXCESS_DIGITS_AADHAAR,Chennai,Tamil Nadu,Self Employed,23317.0,2024-07-03 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10549,Yahvi Sahni,FSMCA9303R,VALID_PAN,851564076334,VALID_12_DIGIT_AADHAAR,Asr,Punjab,Business Owner,21193.0,2025-06-05 00:00:00,PENDING,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR10550,Rajeshri Khare,AQQZT5114M,VALID_PAN,174205822664,VALID_12_DIGIT_AADHAAR,Lucknow,Uttar Pradesh,Farmer,0.36207,2025-03-24 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10552,Daksh Dora,ZERPX8524Z,VALID_PAN,030969191860,VALID_12_DIGIT_AADHAAR,Madras,Tamil Nadu,Self Employed,49724.0,2025-01-06 00:00:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR10554,Anika Boase,HDUXF1892Z,VALID_PAN,151172287966,VALID_12_DIGIT_AADHAAR,Amritsar,Punjab,Business Owner,69971.0,2024-08-31 00:00:00,REJECTED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR10558,Kamala Bhagat,NHVHM9071C,VALID_PAN,456575721475,VALID_12_DIGIT_AADHAAR,Asr,Punjab,Retired,0.2013,2025-04-23 02:57:45,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10560,Jason Venkataraman,GNAGE9134,MALFORMED_PAN_FORMAT,690594109779,VALID_12_DIGIT_AADHAAR,Bengaluru,Karnataka,Farmer,23458.0,2024-08-25 01:59:00,VERIFIED,MEDIUM,SINGLETON,1.0,1,No duplicate records found
USR10561,Aarnav Batra,YLPDJ2274B,VALID_PAN,254094490061,VALID_12_DIGIT_AADHAAR,Bangalore,Karnataka,Unemployed,0.62834,2024-04-22 00:00:00,VERIFIED,LOW,CONFLICTING_RECORD,0.5,3,"Conflicting PANs: ['ZROCD2190A', 'YLPDJ2274B']; Conflicting Aadhaars: ['287160594572', '254094490061']; Conflicting KYC Statuses: ['REJECTED', 'VERIFIED']; Conflicting Names: ['Anusha Bhatnagar', 'Aarnav Batra']"
USR10565,Advay Barad,WECOE8954E,VALID_PAN,8190685277692,EXCESS_DIGITS_AADHAAR,Jalandhar,Punjab,Retired,19928.0,2026-03-05 08:18:18,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10568,Qushi Maharaj,SFWDT9318J,VALID_PAN,244589487245,VALID_12_DIGIT_AADHAAR,Amritsar,Punjab,Student,45586.0,2024-01-12 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10574,George Radhakrishnan,DVNPJ4411C,VALID_PAN,396262941493,VALID_12_DIGIT_AADHAAR,Asr,Punjab,Gig Worker,22132.0,2025-06-26 00:23:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10575,Abhimanyu Pandey,OUTHN4446A,VALID_PAN,475009630637,VALID_12_DIGIT_AADHAAR,Asr,Punjab,Student,22491.0,2024-07-16 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10577,Anvi Jhaveri,OHGSR8059V,VALID_PAN,484944205164,VALID_12_DIGIT_AADHAAR,Bangalore,Karnataka,Salaried,,2024-09-30 00:00:00,REJECTED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10578,Darika Dugal,,MISSING_PAN,685285209768,VALID_12_DIGIT_AADHAAR,Jpr,Rajasthan,Farmer,10741.0,2024-01-10 00:00:00,PENDING,HIGH,SINGLETON,1.0,1,No duplicate records found
USR10579,Ishwar Chandran,XCVYQ6645D,VALID_PAN,XXXXXXXX5152,MASKED_AADHAAR,New Delhi,Delhi,Self Employed,0.24757,2025-11-11 12:08:52,VERIFIED,HIGH,SINGLETON,1.0,1,No duplicate records found
USR10580,Shivani Deshmukh,TKMCH4518O,VALID_PAN,1225402676,MALFORMED_AADHAAR,Bengaluru,Karnataka,Salaried,0.25832,2025-04-07 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10583,Bhavya Deo,,MISSING_PAN,905836755877,VALID_12_DIGIT_AADHAAR,Hyd,Telangana,Salaried,25652.0,2024-02-23 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10589,Tara Bains,JAUZI2475K,VALID_PAN,848707928272,VALID_12_DIGIT_AADHAAR,Lucknow,Uttar Pradesh,Retired,7270.0,2025-02-07 00:00:00,VERIFIED,LOW,SINGLETON,1.0,1,No duplicate records found
USR10593,Rishi Kashyap,PKIHV7093S,VALID_PAN,184588983318,VALID_12_DIGIT_AADHAAR,Asr,Punjab,Freelancer,30342.0,2024-12-24 00:00:00,VERIFIED,LOW,CONFLICTING_RECORD,0.5,2,"Conflicting KYC Statuses: ['PENDING', 'VERIFIED']"
